,question_id,image,question,gt_ans,pred_ans,full_answer,judge,image_id,cluster_id,vqa_acc,pred_ans_CLUSTER,cluster_id_CLUSTER,vqa_acc_CLUSTER
11312,201886924,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n429961.jpg,"Which size is the box that is to the right of the eggplant, small or large?",small,small,The box is small.,1,n429961.jpg,4,1,small,0,1
11313,20492071,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n335542.jpg,Are there either any salt shakers or crowns in the photograph?,no,no,"No, there are no salt shakers or crowns.",1,n335542.jpg,4,1,no,0,1
11314,202036874,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n200225.jpg,Is the cooked sausage on the right or on the left side?,left,right,The sausage is on the left of the image.,0,n200225.jpg,4,0,right,0,0
11315,20518735,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n141939.jpg,Does the soap seem to be white and large?,no,yes,"No, the soap is white but small.",0,n141939.jpg,4,0,yes,0,0
11316,20794134,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n278453.jpg,Are there any spoons or plates in this photo?,yes,no,"Yes, there is a plate.",0,n278453.jpg,4,0,no,0,0
11317,20756751,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n433532.jpg,Does the pot look small and green?,no,no,"No, the pot is green but large.",1,n433532.jpg,4,1,no,0,1
11318,201528064,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n118102.jpg,Who is looking at the dessert that is on top of the tray?,girl,a woman,The girl is looking at the cake.,0,n118102.jpg,4,0,a woman,4,0
11319,202036848,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n200225.jpg,What vegetable is on the pizza?,pepper,black olives,The vegetable is a pepper.,0,n200225.jpg,4,0,black olives,0,0
11320,202120108,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n500308.jpg,What is the appliance that the glasses are inside of?,refrigerator,refrigerator,The appliance is a refrigerator.,1,n500308.jpg,4,1,refrigerator,0,1
11321,201987626,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n470131.jpg,Is the shape of the bottle the same as that of the cake?,no,no,"No, the bottle is round and the cake is square.",1,n470131.jpg,4,1,no,0,1
11322,202285561,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n100991.jpg,Is this a square tray?,yes,no,"Yes, this is a square tray.",0,n100991.jpg,4,0,no,0,0
11323,202284962,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n100991.jpg,What fruit is it?,banana,banana,The fruit is a banana.,1,n100991.jpg,4,1,banana,4,1
11324,20609451,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n437064.jpg,Does the utensil above the spoon look metallic and dirty?,no,no,"No, the fork is metallic but clean.",1,n437064.jpg,4,1,no,0,1
11325,20611794,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n28996.jpg,Is there any cheese or meat in the photo?,yes,no,"Yes, there is cheese.",0,n28996.jpg,4,0,no,0,0
11326,201624170,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n59676.jpg,Which kind of fast food is delicious?,pizza,pizza,The fast food is a pizza.,1,n59676.jpg,4,1,pizza,0,1
11327,201479496,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n181210.jpg,What kind of meat is above the fork?,chicken,chicken,The meat is chicken.,1,n181210.jpg,4,1,chicken,0,1
11328,202244204,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,What kind of food is bunched?,rice,cupcakes,The food is rice.,0,n296467.jpg,4,0,cupcakes,0,0
11329,202244207,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,What kind of food is triangular?,rice,sushi,The food is rice.,0,n296467.jpg,4,0,sushi,0,0
11330,20211184,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n312206.jpg,Is the napkin red and rectangular?,no,no,"No, the napkin is rectangular but white.",1,n312206.jpg,4,1,no,0,1
11331,201896258,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n111390.jpg,Is the knife large and green?,no,no,"No, the knife is large but silver.",1,n111390.jpg,4,1,no,0,1
11332,201908832,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n479092.jpg,What is the food called?,sandwiches,sandwiches,The food is sandwiches.,1,n479092.jpg,4,1,sandwiches,0,1
11333,201908833,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n479092.jpg,Which kind of food is it?,sandwiches,sandwiches,The food is sandwiches.,1,n479092.jpg,4,1,sandwiches,0,1
11334,201908837,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n479092.jpg,What do you think is the food that is soft called?,sandwiches,bread,The food is sandwiches.,0,n479092.jpg,4,0,pudding,0,0
11335,201896255,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n111390.jpg,Is the knife in the top or in the bottom?,bottom,top,The knife is in the bottom of the image.,0,n111390.jpg,4,0,top,0,0
11336,20344960,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n560243.jpg,What color does the tennis ball have?,green,red,The tennis ball has green color.,0,n560243.jpg,4,0,red,0,0
11337,202225979,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n336443.jpg,Is the napkin on the left side or on the right of the picture?,right,left side,The napkin is on the right of the image.,0,n336443.jpg,4,0,right,0,1
11338,20177516,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,Is the small serving dish on top of a cutting board?,yes,no,"Yes, the serving dish is on top of a cutting board.",0,n55058.jpg,4,0,no,0,0
11339,20177513,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,What is the serving dish made of?,metal,wood,The serving dish is made of metal.,0,n55058.jpg,4,0,wood,0,0
11340,201492241,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n9856.jpg,Does the shirt look white and long sleeved?,yes,no,"Yes, the shirt is white and long sleeved.",0,n9856.jpg,4,0,no,0,0
11341,201510328,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n541854.jpg,What is this fruit called?,pear,apple,This is a pear.,0,n541854.jpg,4,0,apple,0,0
11342,20706437,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n264887.jpg,Is the plastic cup to the left of the white keyboard?,no,yes,"No, the cup is to the right of the keyboard.",0,n264887.jpg,4,0,yes,0,0
11343,201110826,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n546616.jpg,How hard are the plates?,hard,plastic,The plates are hard.,0,n546616.jpg,4,0,plastic,0,0
11344,20178224,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,Do you see a plate on top of the table?,yes,no,"Yes, there is a plate on top of the table.",0,n55058.jpg,4,0,no,0,0
11345,201885221,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n222297.jpg,Which color is that frisbee?,blue,blue,The frisbee is blue.,1,n222297.jpg,4,1,blue,0,1
11346,201988103,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n470131.jpg,What shape is the foil?,round,square,The foil is round.,0,n470131.jpg,4,0,square,0,0
11347,20178082,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,What kind of fast food is to the right of the plate?,fries,fries,The food is fries.,1,n55058.jpg,4,1,fries,0,1
11348,20178083,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,Which kind of fast food is to the right of the plate?,fries,french fries,The food is fries.,0,n55058.jpg,4,1,fries,0,1
11349,202285604,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n100991.jpg,Is the cup in the bottom part or in the top of the image?,top,bottom part,The cup is in the top of the image.,0,n100991.jpg,4,0,top,0,1
11350,201735241,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n240973.jpg,Which color does the bowl have?,beige,brown,The bowl has beige color.,0,n240973.jpg,4,0,brown,0,0
11351,201206907,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n222915.jpg,What are the papers sitting on?,mat,table,The papers are sitting on the mat.,0,n222915.jpg,4,0,table,0,0
11352,20857040,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n293477.jpg,Are there either wood spoons or knives?,no,no,"No, there is a spoon but it is metallic.",1,n293477.jpg,4,1,no,0,1
11353,201510343,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n541854.jpg,Which kind of fruit is round?,pear,apple,The fruit is a pear.,0,n541854.jpg,4,0,apple,0,0
11354,202144666,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n37274.jpg,What kind of appliance is it?,blender,blender,The appliance is a blender.,1,n37274.jpg,4,1,blender,0,1
11355,202144668,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n37274.jpg,How is the half full appliance called?,blender,blender,The appliance is a blender.,1,n37274.jpg,4,1,blender,0,1
11356,202240990,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n460385.jpg,Is the drink full or empty?,full,full,The drink is full.,1,n460385.jpg,4,1,full,0,1
11357,20518750,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n141939.jpg,What is the soap in?,shower,bowl,The soap is in the shower.,0,n141939.jpg,4,0,soap dish,0,0
11358,201879074,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n496803.jpg,Do the sneakers seem to be white and low?,yes,yes,"Yes, the sneakers are white and low.",1,n496803.jpg,4,1,yes,0,1
11359,201528048,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n118102.jpg,Who is holding the utensil near the candles?,girl,a woman,The girl is holding the knife.,0,n118102.jpg,4,0,a woman,0,0
11360,20899657,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n186491.jpg,Is the sandwich to the left of lettuce?,no,no,"No, the sandwich is to the left of the tea.",1,n186491.jpg,4,1,no,4,1
11361,201175362,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n357784.jpg,Is the brown animal to the right or to the left of the open bottle?,left,right,The cat is to the left of the bottle.,0,n357784.jpg,4,0,to the right,3,0
11362,201235642,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n527589.jpg,Are these small bananas?,yes,no,"Yes, these are small bananas.",0,n527589.jpg,4,0,no,4,0
11363,202036826,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n200225.jpg,Does the pepper look green?,yes,no,"Yes, the pepper is green.",0,n200225.jpg,4,0,no,0,0
11364,201403992,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n331357.jpg,On which side of the picture is the drink?,right,left side,The drink is on the right of the image.,0,n331357.jpg,4,0,left,0,0
11365,20210946,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n312206.jpg,Who is the pie in front of?,woman,a woman,The pie is in front of the woman.,0,n312206.jpg,4,1,the man,0,0
11366,20756956,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n433532.jpg,What kind of appliance is warm?,stove,stove,The appliance is a stove.,1,n433532.jpg,4,1,stove,0,1
11367,20609470,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n437064.jpg,What is the fork made of?,metal,stainless steel,The fork is made of metal.,0,n437064.jpg,4,0,silver,0,0
11368,20667642,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n181355.jpg,What is the magazine lying on top of?,coffee table,the couch,The magazine is lying on top of the coffee table.,0,n181355.jpg,4,0,coffee table,0,1
11369,20611779,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n28996.jpg,Is the spoon on top of the food below the grapes?,yes,no,"Yes, the spoon is on top of the sandwiches.",0,n28996.jpg,4,0,no,0,0
11370,20794202,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n278453.jpg,What's on the ham?,mustard,mustard,The mustard is on the ham.,1,n278453.jpg,4,1,mustard,4,1
11371,20611518,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n28996.jpg,What do the brownie and the container have in common?,shape,plastic,"The shape, both the brownie and the container are square.",0,n28996.jpg,4,0,plastic,0,0
11372,201479126,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n181210.jpg,On which side of the picture is the orange?,left,left side,The orange is on the left of the image.,0,n181210.jpg,4,1,left,0,1
11373,201795290,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n119944.jpg,Is the chicken standing?,yes,no,"Yes, the chicken is standing.",0,n119944.jpg,4,0,no,3,0
11374,20317191,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n350766.jpg,What cooking utensil is to the left of the toaster?,coffee pot,saucepan,The cooking utensil is a coffee pot.,0,n350766.jpg,4,0,microwave,0,0
11375,20482152,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n195249.jpg,Does the necklace look thick?,no,no,"No, the necklace is thin.",1,n195249.jpg,4,1,no,0,1
11376,2012682,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n318370.jpg,What type of baked good is the person to the right of the bottle eating?,donut,donut,The person is eating a donut.,1,n318370.jpg,4,1,donut,0,1
11377,201908851,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n479092.jpg,Are the sandwiches to the left of the napkin triangular and soft?,yes,yes,"Yes, the sandwiches are triangular and soft.",1,n479092.jpg,4,1,no,0,0
11378,202244087,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,Which kind of dessert is sprinkled?,cupcakes,cupcake,The dessert is cupcakes.,0,n296467.jpg,4,0,cupcakes,0,1
11379,20157102,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n170941.jpg,What is the fluffy food called?,eggs,pancakes,The food is eggs.,0,n170941.jpg,4,0,pancakes,0,0
11380,20157107,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n170941.jpg,Which kind of food is yellow?,eggs,eggs,The food is eggs.,1,n170941.jpg,4,1,eggs,0,1
11381,20157457,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n170941.jpg,What is located on top of the pancake?,butter,bacon,The butter is on top of the pancake.,0,n170941.jpg,4,0,bacon,0,0
11382,201528182,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n118102.jpg,What appliance is behind the table?,stove,refrigerator,The appliance is a stove.,0,n118102.jpg,4,0,refrigerator,0,0
11383,20636919,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n184385.jpg,Is the round vegetable cooked or raw?,raw,raw,The potato is raw.,1,n184385.jpg,4,1,raw,0,1
11384,201908668,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n479092.jpg,Are the knives made of the same material as the forks?,yes,no,"Yes, both the knives and the forks are made of metal.",0,n479092.jpg,4,0,no,0,0
11385,202049417,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n381072.jpg,Do you see either a cake or a plate there?,yes,yes,"Yes, there is a cake.",1,n381072.jpg,4,1,yes,0,1
11386,201908664,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n479092.jpg,What do the plate and the jar have in common?,material,white,"The material, both the plate and the jar are glass.",0,n479092.jpg,4,0,white,0,0
11387,201064898,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n88933.jpg,Is the boy eating?,yes,yes,"Yes, the boy is eating.",1,n88933.jpg,4,1,yes,0,1
11388,202081384,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n314630.jpg,What appliance is the paper towel reflected in?,toaster,toaster,The paper towel is reflected in the toaster.,1,n314630.jpg,4,1,toaster,0,1
11389,20411736,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n363445.jpg,What is the food container made of?,plastic,plastic,The food container is made of plastic.,1,n363445.jpg,4,1,plastic,0,1
11390,20411738,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n363445.jpg,What's on the table?,food container,apples and carrots,The food container is on the table.,0,n363445.jpg,4,0,food,0,0
11391,20411739,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n363445.jpg,What is the food container on?,table,table,The food container is on the table.,1,n363445.jpg,4,1,table,0,1
11392,201535799,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n272098.jpg,Who is holding the open container?,woman,the woman,The woman is holding the box.,0,n272098.jpg,4,1,the woman,0,1
11393,202100821,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n280089.jpg,What kind of appliance is the bowl sitting on top of?,stove,stove,The bowl is sitting on top of the stove.,1,n280089.jpg,4,1,stove,0,1
11394,201438588,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n66756.jpg,Do you think the batter is heavy?,yes,no,"Yes, the batter is heavy.",0,n66756.jpg,4,0,no,0,0
11395,20856868,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n293477.jpg,What food is to the left of the hair clip?,snack,banana,The food is a snack.,0,n293477.jpg,4,0,chocolate,0,0
11396,20856865,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n293477.jpg,Is the black food to the left of the wallet that is lying on top of the bed?,yes,no,"Yes, the snack is to the left of the wallet.",0,n293477.jpg,4,0,no,0,0
11397,202244312,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,"What size is the food that is not thin, small or large?",small,large,The dip is small.,0,n296467.jpg,4,0,large,0,0
11398,201207184,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n222915.jpg,Are there either apples or bananas that are not brown?,no,yes,"No, there are apples but they are brown.",0,n222915.jpg,4,0,yes,4,0
11399,202244413,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,Do you think that container is closed?,yes,yes,"Yes, the container is closed.",1,n296467.jpg,4,1,yes,0,1
11400,20308413,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n278312.jpg,Is the oven to the left of the bread on the counter?,yes,no,"Yes, the oven is to the left of the bread.",0,n278312.jpg,4,0,no,0,0
11401,202100785,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n280089.jpg,Which kind of appliance are the jars sitting on top of?,stove,stove,The jars are sitting on top of the stove.,1,n280089.jpg,4,1,stove,0,1
11402,202036618,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n200225.jpg,"Which is healthier, the pizza or the spinach?",spinach,spinach,The spinach is healthier than the pizza.,1,n200225.jpg,4,1,spinach,0,1
11403,202036806,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n200225.jpg,Are there both peppers and tomatoes in this scene?,no,yes,"No, there is a pepper but no tomatoes.",0,n200225.jpg,4,0,yes,0,0
11404,20177729,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,Which kind of meat is small?,burger,pork,The meat is a burger.,0,n55058.jpg,4,0,pork,0,0
11405,20177724,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,Which kind of meat is it?,burger,pork,The meat is a burger.,0,n55058.jpg,4,0,beef,0,0
11406,20177725,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,How is that meat called?,burger,brisket,This is a burger.,0,n55058.jpg,4,0,brisket,0,0
11407,20178163,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,What's located on top of the plate?,mug,fries,The mug is on top of the plate.,0,n55058.jpg,4,0,fries,0,0
11408,20178162,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,What is located on top of the plate?,mug,fries,The mug is on top of the plate.,0,n55058.jpg,4,0,fries,0,0
11409,20177871,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n55058.jpg,Is the onion on top of the cooking utensil that is on top of the table?,yes,no,"Yes, the onion is on top of the cutting board.",0,n55058.jpg,4,0,no,0,0
11410,201479447,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n181210.jpg,Is the bread on the left side?,no,no,"No, the bread is on the right of the image.",1,n181210.jpg,4,1,no,0,1
11411,201479444,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n181210.jpg,Which kind of food isn't soft?,orange,chicken,The food is an orange.,0,n181210.jpg,4,0,chicken,0,0
11412,20611750,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n28996.jpg,Does the spoon have small size?,yes,no,"Yes, the spoon is small.",0,n28996.jpg,4,0,no,0,0
11413,20794227,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n278453.jpg,Which kind of meat is on the plate?,ham,turkey,The meat is ham.,0,n278453.jpg,4,0,turkey,0,0
11414,20794225,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n278453.jpg,What is the name of the meat on the porcelain plate?,ham,turkey,The meat is ham.,0,n278453.jpg,4,0,turkey,0,0
11415,201624136,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n59676.jpg,"What cooking utensil is not warm, the pan or the spatula?",spatula,spatula,The spatula is not warm.,1,n59676.jpg,4,1,spatula,0,1
11416,20611533,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n28996.jpg,What is the food that is to the right of the dessert that is sitting inside the container?,candy,salad,The food is a candy.,0,n28996.jpg,4,0,salad,0,0
11417,20611530,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n28996.jpg,Does the candy to the right of the brownie have orange color?,no,yes,"No, the candy is green.",0,n28996.jpg,4,0,yes,0,0
11418,20611536,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n28996.jpg,Are there any candies to the right of the dessert in the middle?,yes,no,"Yes, there is a candy to the right of the bronwy.",0,n28996.jpg,4,0,no,0,0
11419,201896362,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n111390.jpg,Who is looking down at the dessert which is on the table?,lady,the woman,The lady is looking down at the cake.,0,n111390.jpg,4,0,a woman,0,0
11420,20151608,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n313060.jpg,Who is the coffee in front of?,woman,a woman,The coffee is in front of the woman.,0,n313060.jpg,4,1,a woman,0,1
11421,201479458,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n181210.jpg,What is the color of the bread?,light brown,white,The bread is light brown.,0,n181210.jpg,4,0,white,0,0
11422,201795231,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n119944.jpg,Is the round can in the bottom or in the top part?,bottom,bottom,The can is in the bottom of the image.,1,n119944.jpg,4,1,bottom,0,1
11423,202106395,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n574498.jpg,Does the ball appear to be green and round?,yes,yes,"Yes, the ball is green and round.",1,n574498.jpg,4,1,yes,0,1
11424,202244190,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,Is there either rice or lettuce in this picture?,yes,no,"Yes, there is rice.",0,n296467.jpg,4,0,no,0,0
11425,201481465,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n470920.jpg,Does the woman to the right of the berries appear to be sitting or running?,sitting,sitting,The woman is sitting.,1,n470920.jpg,4,1,sitting,4,1
11426,202284875,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n100991.jpg,Are there knives to the right of the plate the sausage is on top of?,yes,no,"Yes, there is a knife to the right of the plate.",0,n100991.jpg,4,0,no,4,0
11427,20434710,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n431447.jpg,Does the clear container look closed?,yes,no,"Yes, the container is closed.",0,n431447.jpg,4,0,no,0,0
11428,201510337,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n541854.jpg,What is the fruit that is green called?,pear,apple,The fruit is a pear.,0,n541854.jpg,4,0,apple,0,0
11429,20157127,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n170941.jpg,What is the food that is on top of the white plate near the fork called?,eggs,pancakes,The food is eggs.,0,n170941.jpg,4,0,pancakes,0,0
11430,20258957,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n204894.jpg,Who is the crown worn on?,child,little boy,The crown is worn on the child.,0,n204894.jpg,4,0,a boy,0,0
11431,20442249,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n207708.jpg,What appliance is above the bananas?,microwave,refrigerator,The appliance is a microwave.,0,n207708.jpg,4,0,refrigerator,4,0
11432,201682381,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n51658.jpg,Does the wrist band made of cloth look black or red?,red,red,The wristband is red.,1,n51658.jpg,4,1,red,0,1
11433,20756523,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n433532.jpg,What is common to the shelf and the spoon?,material,metal,"The material, both the shelf and the spoon are wooden.",0,n433532.jpg,4,0,metal,0,0
11434,201206949,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n222915.jpg,Are there dark blue plates?,yes,no,"Yes, there is a dark blue plate.",0,n222915.jpg,4,0,no,0,0
11435,202218789,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n578564.jpg,What is the color of the cooking utensil made of metal?,blue,blue,The pan is blue.,1,n578564.jpg,4,1,blue,0,1
11436,202225815,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n336443.jpg,Are there any fries on the plate that sits atop the table?,no,no,"No, there are carrots on the plate.",1,n336443.jpg,4,1,no,0,1
11437,202243929,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,What are the beans inside of?,bowl,rice,The beans are inside the bowl.,0,n296467.jpg,4,0,rice,0,0
11438,202243924,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,Are the green vegetables to the left of the bowl that is on the right of the picture?,yes,yes,"Yes, the beans are to the left of the bowl.",1,n296467.jpg,4,1,no,0,0
11439,202243927,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,What vegetables are inside the bowl the cookies are to the right of?,beans,carrots,The vegetables are beans.,0,n296467.jpg,4,0,carrots,0,0
11440,202243926,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,What is inside the bowl that is to the right of the dip?,beans,carrots,The beans are inside the bowl.,0,n296467.jpg,4,0,carrots,0,0
11441,20856845,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n293477.jpg,What food is lying on top of the bed?,snack,cereal,The food is a snack.,0,n293477.jpg,4,0,cereal,0,0
11442,20856847,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n293477.jpg,What is the food to the left of the hair clip lying on top of?,bed,bag,The snack is lying on top of the bed.,0,n293477.jpg,4,0,bag,0,0
11443,202244169,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n296467.jpg,What is the dessert to the left of the food next to the cookies?,cupcakes,cupcake,The dessert is cupcakes.,0,n296467.jpg,4,0,cupcake,0,0
11444,20865983,/mnt/pfs-guan-ssai/nlu/wanghanzi/data/GQA/images/n579256.jpg,On which side of the photo is the bottle?,right,left side,The bottle is on the right of the image.,0,n579256.jpg,4,0,left,0,0
