,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc,beam_scores,expert_route,id
4661,4237695,What is the sink made of?,423769,other,seven,"['porcelain', 'porcelain', 'porcelain', 'porcelain', 'porcelain', 'porcelain', 'porcelain', 'porcelain', 'cermaic', 'cermaic']",porcelain,100.0,0.0214871633797884,"[0, 0, 1, 1, 0, 0]",15.0
4662,4157235,Who is playing this sport?,415723,other,four,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dogs', 'dogs']",dog,100.0,0.018493253737688065,"[0, 0, 0, 0, 1, 1]",9.0
4663,5785455,What trimester is the woman in the photo currently in?,578545,other,seven,"['third', 'third', 'third', 'third', 'third', 'third', 'third', 'third', 'third', 'third']",third,100.0,0.019291667267680168,"[1, 0, 0, 0, 0, 0]",21.0
4664,80215,Is this an example of a lecture or a film?,8021,other,other,"['film', 'film', 'film', 'film', 'lecture', 'lecture', 'lecture', 'lecture', 'lecture on film', 'lecture on film']",lecture,100.0,0.01729348488152027,"[0, 1, 0, 0, 1, 0]",10.0
4665,618365,What does this bird eat?,61836,other,eight,"['fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'worms', 'worms', 'small fish', 'small fish']",fish,100.0,0.019293686375021935,"[1, 0, 1, 0, 1, 1]",2.0
4666,4138525,What is one sport that could be done in this environment?,413852,other,four,"['skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'snowboarding', 'snowboarding']",skiing,100.0,0.0229413490742445,"[1, 0, 1, 0, 1, 1]",14.0
4667,2531715,Where is this beverage created?,253171,other,two,"['australia', 'australia', 'australia', 'australia', 'france', 'france', 'winery', 'winery', 'california', 'california']",california,60.0,0.030114710330963135,"[1, 1, 0, 1, 0, 0]",3.0
4668,3541325,What can protect this driver in case of a crash?,354132,other,one,"['helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'helmet', 'helmet']",helmet,100.0,0.018880926072597504,"[1, 0, 1, 0, 1, 1]",10.0
4669,419245,What type of vessel would remain in this environment?,41924,other,one,"['boat', 'boat', 'boat', 'boat', 'boat', 'boat', 'boats', 'boats', 'boats', 'boats']",boat,100.0,0.020086929202079773,"[1, 0, 1, 1, 1, 1]",9.0
4670,3221195,Is this fun or boring?,322119,other,seven,"['fun', 'fun', 'fun', 'fun', 'fun', 'fun', 'fun', 'fun', 'fun', 'fun']",fun,100.0,0.018921876326203346,"[0, 1, 0, 0, 1, 1]",4.0
4671,3372645,What kind of bulbs are used in this light fixture?,337264,other,five,"['led', 'led', 'led', 'led', 'flourescent', 'flourescent', 'flourescent', 'flourescent', 'halogen', 'halogen']",led,100.0,0.017804507166147232,"[0, 0, 1, 1, 0, 0]",11.0
4672,4070675,What kind of camera lens created this photo effect?,407067,other,four,"['fisheye', 'fisheye', 'fisheye', 'fisheye', 'panormaic', 'panormaic', 'wide angle', 'wide angle', 'wide', 'wide']",fisheye,100.0,0.019345520064234734,"[1, 1, 1, 0, 1, 0]",19.0
4673,3210895,What can you make with these?,321089,other,five,"['apple pie', 'apple pie', 'apple pie', 'apple pie', 'pie', 'pie', 'pie', 'pie', 'pies', 'pies']",pie,100.0,0.0167961735278368,"[0, 1, 0, 1, 0, 0]",26.0
4674,1534555,What indoor activity are the people doing?,153455,other,nine,"['wii', 'wii', 'wii', 'wii', 'video gaming', 'video gaming', 'video games', 'video games', 'playing wii', 'playing wii']",video game,0.0,0.020075032487511635,"[0, 0, 1, 0, 1, 1]",27.0
4675,4203475,Can you guess the dress material weared by these persons in this picture?,420347,other,three,"['polyester', 'polyester', 'polyester', 'polyester', 'polyester', 'polyester', 'polyester', 'polyester', 'dress suit', 'dress suit']",wool,0.0,0.020456485450267792,"[1, 0, 0, 0, 0, 0]",9.0
4676,4578775,What style of clothing are these kids wearing?,457877,other,three,"['uniforms', 'uniforms', 'uniforms', 'uniforms', 'uniform', 'uniform', 'school uniform', 'school uniform', 'suits', 'suits']",school uniform,60.0,0.023399394005537033,"[1, 0, 0, 0, 0, 1]",8.0
4677,3887705,What is the habitat of these creatures?,388770,other,eight,"['trees', 'trees', 'trees', 'trees', 'trees', 'trees', 'city', 'city', 'sky', 'sky']",city,60.0,0.018448427319526672,"[1, 0, 1, 1, 1, 0]",20.0
4678,1927885,Which company own this aeroplane?,192788,other,one,"['boeing', 'boeing', 'boeing', 'boeing', 'aer lingus', 'aer lingus', 'quantas', 'quantas', 'united', 'united']",boeing,100.0,0.01913321763277054,"[1, 1, 1, 0, 0, 0]",19.0
4679,5645725,What type of conversation is this?,564572,other,nine,"['skype', 'skype', 'skype', 'skype', 'videochat', 'videochat', 'chat', 'chat', 'computer chat', 'computer chat']",video,0.0,0.01774989254772663,"[0, 1, 0, 1, 0, 0]",7.0
4680,2223175,What breed of dog is this?,222317,other,eight,"['terrier', 'terrier', 'terrier', 'terrier', 'crossbreed', 'crossbreed', 'pit bull', 'pit bull', 'shepard', 'shepard']",chihuahua,0.0,0.02044735848903656,"[0, 0, 0, 0, 1, 0]",18.0
4681,4003335,When might you want this?,400333,other,five,"['dinner', 'dinner', 'dinner', 'dinner', 'dinner', 'dinner', 'dinner', 'dinner', 'tonight', 'tonight']",dinner,100.0,0.023174786940217018,"[0, 1, 0, 1, 0, 0]",20.0
4682,2184765,Who is the manufacturer of that motorcycle?,218476,other,one,"['ducati', 'ducati', 'ducati', 'ducati', 'caress', 'caress', 'suzuki', 'suzuki', 'kawasaki', 'kawasaki']",honda,0.0,0.017318066209554672,"[1, 0, 0, 0, 1, 0]",16.0
4683,5704655,What is this main dish called?,570465,other,five,"['pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'pizza', 'quesadilla', 'quesadilla']",pizza,100.0,0.02752627804875374,"[0, 1, 0, 1, 0, 0]",27.0
4684,1798695,What might these boats be used for?,179869,other,one,"['fishing', 'fishing', 'fishing', 'fishing', 'fishing', 'fishing', 'fishing', 'fishing', 'recreation', 'recreation']",fish,0.0,0.020646993070840836,"[1, 0, 1, 1, 1, 1]",25.0
4685,1029475,What types of fabric are used to make window curtains?,102947,other,seven,"['cotton', 'cotton', 'cotton', 'cotton', 'taffeta', 'taffeta', 'chanile', 'chanile', 'tough', 'tough']",linen,0.0,0.024164779111742973,"[1, 0, 1, 0, 0, 1]",4.0
4686,2020935,What are the breeds of the cows in this photo?,202093,other,eight,"['holstein', 'holstein', 'holstein', 'holstein', 'cows', 'cows', 'jersey cattle', 'jersey cattle', 'jersey cows', 'jersey cows']",holstein,100.0,0.02034023217856884,"[1, 0, 1, 0, 1, 0]",27.0
4687,856375,Which brand is the suitcase there?,85637,other,three,"['samsonite', 'samsonite', 'samsonite', 'samsonite', 'american tourister', 'american tourister', 'american tourister', 'american tourister', 'blue', 'blue']",samsonite,100.0,0.024854149669408798,"[0, 1, 0, 1, 0, 0]",3.0
4688,2785765,What year will the vehicle?,278576,other,one,"['1940', '1940', '1940', '1940', '1920', '1920', ""1940's"", ""1940's"", '1930', '1930']",1920,60.0,0.01743253320455551,"[1, 0, 0, 0, 1, 0]",21.0
4689,1963135,What is the best way to calculate payment for this item?,196313,other,seven,"['calculator', 'calculator', 'calculator', 'calculator', 'calculator', 'calculator', 'calculator', 'calculator', 'split', 'split']",price,0.0,0.023120639845728874,"[0, 1, 0, 1, 0, 0]",10.0
4690,2518885,What major city is this?,251888,other,other,"['hong kong', 'hong kong', 'hong kong', 'hong kong', 'boston', 'boston', 'san francisco', 'san francisco', 'sanfransisco', 'sanfransisco']",new york,0.0,0.017809482291340828,"[1, 0, 1, 0, 0, 0]",13.0
4691,2250935,What style of train is in the station?,225093,other,one,"['commuter', 'commuter', 'commuter', 'commuter', 'high speed train', 'high speed train', 'transportation', 'transportation', 'passenger', 'passenger']",subway,0.0,0.01869358867406845,"[1, 0, 1, 1, 0, 0]",1.0
4692,1679025,What is the name of this bird?,167902,other,eight,"['toucan', 'toucan', 'toucan', 'toucan', 'toucan', 'toucan', 'tucan', 'tucan', 'tucan', 'tucan']",toucan,100.0,0.01826450601220131,"[0, 1, 1, 0, 1, 0]",20.0
4693,153455,Name one specific object the children in the photo are most likely looking at?,15345,other,seven,"['phones', 'phones', 'phones', 'phones', 'phones', 'phones', 'iphones', 'iphones', 'phone', 'phone']",phone,60.0,0.0174793042242527,"[0, 1, 1, 0, 1, 0]",28.0
4694,3384175,What kind of gathering is this?,338417,other,seven,"['party', 'party', 'party', 'party', 'party', 'party', 'family', 'family', 'wine tasting', 'wine tasting']",party,100.0,0.018366336822509766,"[0, 0, 1, 0, 1, 0]",12.0
4695,552995,Does this type of bird travel alone or in a flock?,55299,other,eight,"['alone', 'alone', 'alone', 'alone', 'flock', 'flock', 'flock', 'flock', 'small flocks', 'small flocks']",alone,100.0,,,
4696,3334805,What musician sang about this food item in paradise in 1978?,333480,other,five,"['jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffett', 'jimmy buffett']",bob seger,0.0,0.025986850261688232,"[0, 1, 0, 1, 0, 0]",31.0
4697,4009815,What sport are the women playing?,400981,other,four,"['tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis']",tennis,100.0,0.01792188361287117,"[0, 0, 0, 0, 1, 0]",23.0
4698,923385,What company makes this car?,92338,other,two,"['ford', 'ford', 'ford', 'ford', 'vw', 'vw', 'volkswagen', 'volkswagen', 'audi', 'audi']",ford,100.0,0.01792389154434204,"[1, 1, 0, 1, 0, 0]",17.0
4699,4803455,What is the average life expectancy of the animal shown?,480345,other,eight,"['25 years', '25 years', '25 years', '25 years', '20 25 years', '20 25 years', '25', '25', 'twentyfive', 'twentyfive']",20 years,0.0,0.019184166565537453,"[0, 0, 1, 0, 1, 1]",21.0
4700,1550515,What effect on the ocean does this planetary body cause?,155051,other,other,"['tide', 'tide', 'tide', 'tide', 'relection', 'relection', 'tidal', 'tidal', 'high tide low tide', 'high tide low tide']",tide,100.0,0.01831192709505558,"[1, 1, 1, 1, 0, 0]",24.0
4701,1884215,What is the name for this type of toilet?,188421,other,seven,"['bidet', 'bidet', 'bidet', 'bidet', 'wall', 'wall', 'wall mounted', 'wall mounted', 'mounted', 'mounted']",bidet,100.0,0.021805012598633766,"[1, 1, 0, 1, 0, 0]",16.0
4702,3642055,Where would you find these?,364205,other,nine,"['bedroom', 'bedroom', 'bedroom', 'bedroom', 'store', 'store', ""in teenage boy's room"", ""in teenage boy's room"", 'computer store', 'computer store']",office,0.0,0.022875631228089333,"[0, 1, 0, 1, 0, 0]",9.0
4703,2168635,Which athlete of this sport has a video game named after him?,216863,other,four,"['tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony hawks', 'tony hawks', 'mike vallely', 'mike vallely']",tony hawk,100.0,0.017592573538422585,"[1, 0, 0, 0, 1, 0]",25.0
4704,4348675,Who rides this type of vehicle?,434867,other,one,"['tourists', 'tourists', 'tourists', 'tourists', 'passengers', 'passengers', 'people', 'people', 'passenger', 'passenger']",people,60.0,0.0185343436896801,"[1, 0, 1, 0, 1, 0]",25.0
4705,3329685,Where can i get the same cake topper?,332968,other,five,"['bakery', 'bakery', 'bakery', 'bakery', 'bakery', 'bakery', 'online', 'online', 'online', 'online']",walmart,0.0,0.022501476109027863,"[0, 1, 0, 1, 0, 0]",6.0
4706,1493755,What protective gear might one need for this activity?,149375,other,four,"['pads', 'pads', 'pads', 'pads', 'kneepads', 'kneepads', 'helmet', 'helmet', 'knee pads', 'knee pads']",helmet,60.0,0.020023329183459282,"[1, 0, 1, 0, 1, 1]",28.0
4707,3964615,What is the architectural style of this window?,396461,other,other,"['modern', 'modern', 'modern', 'modern', 'victorian', 'victorian', 'colonial', 'colonial', 'open pane', 'open pane']",modern,100.0,0.02112775482237339,"[0, 0, 1, 1, 0, 0]",21.0
4708,4126045,What is this person wearing?,412604,other,three,"['robe', 'robe', 'robe', 'robe', 'robe', 'robe', 'robe', 'robe', 'glasses', 'glasses']",robe,100.0,0.02242935448884964,"[0, 0, 0, 0, 0, 0]",10.0
4709,3664995,How is this prepared?,366499,other,five,"['baked', 'baked', 'baked', 'baked', 'baked', 'baked', 'in oven', 'in oven', 'in oven', 'in oven']",baked,100.0,0.024395868182182312,"[0, 1, 0, 1, 0, 0]",31.0
4710,2951385,What is this skateboard move called?,295138,other,four,"['grind', 'grind', 'grind', 'grind', 'grind', 'grind', 'rock to fakie', 'rock to fakie', 'ollie', 'ollie']",jump,0.0,0.017861558124423027,"[1, 1, 0, 1, 1, 0]",27.0
4711,1375015,What sport are these racers doing?,137501,other,four,"['skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'cross county skiing', 'cross county skiing']",skiing,100.0,0.018477242439985275,"[1, 0, 0, 0, 1, 0]",5.0
4712,4021155,What is on this sandwich?,402115,other,five,"['cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'omelet', 'omelet']",cheese,100.0,0.02119278348982334,"[0, 1, 0, 0, 0, 0]",0.0
4713,3522575,What is this sport called she is playing?,352257,other,four,"['tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis']",tennis,100.0,0.019498197361826897,"[0, 0, 0, 0, 1, 0]",10.0
4714,2955895,Who is the official in this sport?,295589,other,four,"['umpire', 'umpire', 'umpire', 'umpire', 'umpire', 'umpire', 'umpire', 'umpire', 'baseball', 'baseball']",umpire,100.0,0.021298032253980637,"[0, 1, 0, 1, 0, 0]",10.0
4715,3235285,In what country was this photo taken in?,323528,other,seven,"['london', 'london', 'london', 'london', 'london', 'london', 'belgium', 'belgium', 'england', 'england']",england,60.0,0.019032804295420647,"[1, 1, 1, 0, 1, 0]",28.0
4716,3987535,What was the fastest pitch in history?,398753,other,other,"['105 mph', '105 mph', '105 mph', '105 mph', '105 mph', '105 mph', '150 mph', '150 mph', 'fastball', 'fastball']",100 mph,0.0,0.017733708024024963,"[1, 1, 1, 1, 0, 0]",7.0
4717,886345,Electric or gas stove?,88634,other,other,"['electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'gas', 'gas', 'dunno', 'dunno']",electric,100.0,0.021195048466324806,"[1, 0, 1, 1, 0, 0]",16.0
4718,5463785,How could the cat get here?,546378,other,eight,"['jump', 'jump', 'jump', 'jump', 'jump', 'jump', 'jump', 'jump', 'jumping', 'jumping']",door,0.0,0.019806798547506332,"[0, 0, 0, 1, 0, 0]",22.0
4719,5440445,What do you need for camping?,544044,other,two,"['tent', 'tent', 'tent', 'tent', 'tent', 'tent', 'tent and sleeping bag', 'tent and sleeping bag', 'food water shelter fire starter', 'food water shelter fire starter']",tent,100.0,0.01921887695789337,"[0, 1, 1, 1, 0, 1]",21.0
4720,1877455,When was the first airplane flight?,187745,other,one,"['1903', '1903', '1903', '1903', 'december 17 1903', 'december 17 1903', '1900', '1900', '1800', '1800']",1903,100.0,0.02031884714961052,"[1, 0, 1, 0, 1, 0]",26.0
4721,3719485,What type of battery powers these devices?,371948,other,two,"['lithium', 'lithium', 'lithium', 'lithium', 'rechargeable', 'rechargeable', 'lithium ion', 'lithium ion', 'lithium battery', 'lithium battery']",lithium,100.0,0.01803196407854557,"[0, 1, 0, 1, 0, 1]",5.0
4722,3661415,What room of the house is this?,366141,other,seven,"['living room', 'living room', 'living room', 'living room', 'living room', 'living room', 'living room', 'living room', 'livingroom', 'livingroom']",living room,100.0,0.026144078001379967,"[1, 0, 1, 1, 0, 1]",3.0
4723,5420425,Where are cars of this brand made?,542042,other,one,"['germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'volkswagon', 'volkswagon', 'switzerland', 'switzerland']",germany,100.0,0.019711101427674294,"[1, 1, 0, 1, 0, 0]",3.0
4724,1125735,How do we know that these are not polar bears?,112573,other,eight,"['color', 'color', 'color', 'color', 'their color', 'their color', 'they are not white', 'they are not white', 'they are brown', 'they are brown']",brown,0.0,0.01953071355819702,"[0, 0, 1, 0, 1, 1]",19.0
4725,1409635,What are these people waiting for?,140963,other,five,"['food', 'food', 'food', 'food', 'food', 'food', 'food', 'food', 'food', 'food']",food,100.0,0.017303522676229477,"[0, 1, 0, 0, 1, 0]",3.0
4726,4589035,What is the man doing with his phone?,458903,other,nine,"['watching video', 'watching video', 'pictures', 'pictures', 'video taping', 'video taping', 'taking photos', 'taking photos', 'taking photo', 'taking photo']",taking picture,0.0,0.018065935000777245,"[0, 1, 0, 0, 0, 1]",10.0
4727,3875395,Where could you buy this item?,387539,other,five,"['food truck', 'food truck', 'food truck', 'food truck', 'street', 'street', 'truck', 'truck', 'costco', 'costco']",hot dog stand,0.0,0.021550487726926804,"[0, 1, 0, 1, 0, 0]",0.0
4728,168755,What do people do here?,16875,other,seven,"['sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleeping', 'sleeping']",sleep,100.0,0.018228406086564064,"[0, 0, 0, 0, 0, 1]",29.0
4729,4210695,What hobby might this depict?,421069,other,three,"['coupon clipping', 'coupon clipping', 'coupon clipping', 'coupon clipping', 'scrapbooking', 'scrapbooking', 'scrapbooking', 'scrapbooking', 'couponing', 'couponing']",scrapbooking,100.0,0.024958405643701553,"[0, 1, 0, 1, 0, 0]",24.0
4730,2113265,How is the tobacco plant affiliated with this picture?,211326,other,five,"['pipe', 'pipe', 'pipe', 'pipe', 'smoke pipe', 'smoke pipe', 'there is tabaco pipe', 'there is tabaco pipe', 'redman', 'redman']",pipe,100.0,0.02976766601204872,"[0, 1, 0, 1, 0, 0]",24.0
4731,1220475,What is used to make these bowls that color?,122047,other,five,"['paint', 'paint', 'paint', 'paint', 'dye', 'dye', 'porcelain', 'porcelain', 'titanium dioxide', 'titanium dioxide']",porcelain,60.0,0.025075789541006088,"[0, 1, 1, 1, 0, 0]",15.0
4732,606105,What are these type of vehicles used for?,60610,other,one,"['public transportation', 'public transportation', 'public transportation', 'public transportation', 'touring', 'touring', 'passengers', 'passengers', 'transport', 'transport']",transportation,0.0,0.019012195989489555,"[1, 1, 1, 1, 0, 0]",21.0
4733,3867395,How old is this picture?,386739,other,seven,"['very old', 'very old', 'very old', 'very old', '100 years', '100 years', '1940s', '1940s', '90 years', '90 years']",50 years,0.0,0.017635997384786606,"[0, 1, 1, 0, 1, 0]",26.0
4734,59345,What long equiptment is used to play this sport?,5934,other,four,"['bat', 'bat', 'bat', 'bat', 'bat', 'bat', 'bat', 'bat', 'baseball bat', 'baseball bat']",bat,100.0,0.01986851543188095,"[0, 1, 0, 1, 0, 0]",27.0
4735,4098555,What activity usually takes place in this room?,409855,other,other,"['cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking']",cook,0.0,0.01888797990977764,"[1, 0, 1, 1, 0, 0]",15.0
4736,2218825,What color is the stop sign?,221882,other,six,"['red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red and white', 'red and white']",red,100.0,0.02701055258512497,"[1, 1, 0, 1, 0, 0]",3.0
4737,607925,Why is allowing this pet behavior bad for the electronic?,60792,other,eight,"['attention', 'attention', 'hairs', 'hairs', 'shedding hair', 'shedding hair', 'hair gets into keyboard', 'hair gets into keyboard', 'hair', 'hair']",damage,0.0,0.017836669459939003,"[0, 0, 0, 1, 0, 1]",27.0
4738,2794205,When was this sport invented?,279420,other,four,"['1850', '1850', '1850', '1850', '1850', '1850', '1700s', '1700s', '1930', '1930']",1860,0.0,0.018397998064756393,"[1, 0, 0, 1, 1, 1]",17.0
4739,5678775,What are they cutting?,567877,other,five,"['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake']",cake,100.0,0.018367694690823555,"[0, 1, 0, 1, 0, 0]",18.0
4740,3157905,What is the scientific name of the animal on the chair?,315790,other,other,"['cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'felis catus', 'felis catus', 'catos', 'catos']",cat,100.0,0.019088711589574814,"[0, 0, 0, 1, 0, 0]",7.0
4741,3830265,What kind of coating was used on this bench?,383026,other,ten,"['paint', 'paint', 'paint', 'paint', 'paint', 'paint', 'protective', 'protective', 'polyurethane', 'polyurethane']",paint,100.0,0.0183719415217638,"[1, 0, 1, 0, 1, 1]",3.0
4742,419905,What brand is the women's sweater in the middle?,41990,other,four,"['north face', 'north face', 'north face', 'north face', 'nike', 'nike', 'swiss', 'swiss', 'll bean', 'll bean']",north face,100.0,0.022593017667531967,"[1, 1, 0, 1, 0, 0]",10.0
4743,5633815,What is the best climate for raising these animals?,563381,other,eight,"['warm', 'warm', 'warm', 'warm', 'temperate', 'temperate', 'temperate', 'temperate', ""where lot's of grass grows"", ""where lot's of grass grows""]",desert,0.0,0.021306192502379417,"[1, 0, 1, 0, 1, 1]",3.0
4744,5489425,What is the term used to describe the picture style?,548942,other,seven,"['selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie']",selfie,100.0,0.017655719071626663,"[0, 1, 0, 0, 1, 0]",27.0
4745,4222125,What sport are the items below the pictures used for?,422212,other,four,"['tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'raquetball', 'raquetball', 'tennis racketball', 'tennis racketball']",tennis,100.0,0.019521469250321388,"[0, 1, 0, 1, 0, 0]",30.0
4746,1559746,What food does the animal eat?,155974,other,eight,"['tuna', 'tuna', 'tuna', 'tuna', 'fish', 'fish', 'cat food', 'cat food', 'meat', 'meat']",cat food,60.0,0.01702694781124592,"[0, 0, 0, 1, 0, 0]",11.0
4747,353135,When would someone sit here?,35313,other,seven,"['waiting', 'waiting', 'waiting', 'waiting', 'waiting for ride', 'waiting for ride', 'waiting for bus', 'waiting for bus', 'wait', 'wait']",on bench,0.0,0.0183408260345459,"[1, 0, 1, 0, 1, 1]",20.0
4748,3304935,What restaurant is this?,330493,other,five,"['mcdonalds', 'mcdonalds', 'mcdonalds', 'mcdonalds', 'chipotle', 'chipotle', 'fast food', 'fast food', ""mcdonald's"", ""mcdonald's""]",mcdonald's,60.0,0.020225035026669502,"[0, 1, 0, 1, 0, 0]",19.0
4749,5342745,Is this type of hot dog more famous in chicago or new york?,534274,other,five,"['chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago']",chicago,100.0,0.02560647949576378,"[0, 1, 0, 1, 0, 0]",14.0
4750,4918815,What type of bus is parked here?,491881,other,one,"['school', 'school', 'school', 'school', 'school', 'school', 'school', 'school', 'school bus', 'school bus']",school bus,60.0,0.017886649817228317,"[1, 0, 1, 1, 1, 0]",31.0
4751,3813185,What are the plates made of?,381318,other,five,"['paper', 'paper', 'paper', 'paper', 'paper', 'paper', 'paper', 'paper', 'cardboard', 'cardboard']",paper,100.0,0.026992373168468475,"[0, 1, 0, 1, 0, 0]",0.0
4752,377055,What species of birds are in the tree?,37705,other,eight,"['cardinals', 'cardinals', 'cardinals', 'cardinals', 'robins', 'robins', 'robins', 'robins', 'american robin', 'american robin']",robins,100.0,0.017566721886396408,"[0, 0, 0, 1, 0, 0]",31.0
4753,1102315,What season is this?,110231,other,ten,"['winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter']",winter,100.0,0.019864238798618317,"[1, 0, 0, 0, 1, 1]",19.0
4754,4674795,If the people in this picture licked their lips what would it taste like?,467479,other,other,"['salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt']",salt,100.0,0.021478909999132156,"[1, 0, 1, 0, 1, 1]",3.0
4755,5496745,When was this object first created?,549674,other,other,"['1936', '1936', '1936', '1936', '1975', '1975', '1980s', '1980s', '1971', '1971']",1970,0.0,0.019423402845859528,"[0, 1, 0, 1, 0, 0]",23.0
4756,3896445,What is the typical name for the numbered shirt the man is wearing?,389644,other,three,"['jersey', 'jersey', 'jersey', 'jersey', 'jersey', 'jersey', 'jersey', 'jersey', 'sports jersey', 'sports jersey']",jersey,100.0,0.02175874076783657,"[0, 1, 0, 1, 0, 0]",22.0
4757,3245545,Where does this animal live?,324554,other,eight,"['lake', 'lake', 'lake', 'lake', 'north america', 'north america', 'by water', 'by water', 'near water', 'near water']",pond,0.0,0.018344469368457794,"[0, 0, 1, 0, 1, 1]",31.0
4758,2566015,What company is featured on this ad?,256601,other,seven,"['sunweb', 'sunweb', 'sunweb', 'sunweb', 'suneo', 'suneo', 'surrweb', 'surrweb', 'senweb', 'senweb']",smarts,0.0,0.028819361701607704,"[0, 1, 0, 1, 0, 0]",31.0
4759,4071505,What color is the taxi?,407150,other,one,"['yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow']",yellow,100.0,0.01849762722849846,"[1, 1, 1, 1, 0, 0]",5.0
4760,3837625,How tall is the tree that these fruit grow on?,383762,other,five,"['12 feet', '12 feet', '12 feet', '12 feet', '25 ft', '25 ft', '20 feet', '20 feet', '16 ft', '16 ft']",tall,0.0,0.01985303685069084,"[0, 1, 1, 0, 1, 0]",31.0
4761,3732845,Where in the middle east is this?,373284,other,other,"['israel', 'israel', 'israel', 'israel', 'saudi arabia', 'saudi arabia', 'downtown', 'downtown', 'bahgdad', 'bahgdad']",iran,0.0,0.019433757290244102,"[1, 1, 0, 1, 1, 0]",26.0
4762,3516675,What is the red sauce on the food item on the right?,351667,other,five,"['tomato', 'tomato', 'tomato', 'tomato', 'marinara', 'marinara', 'tomato paste sauce or napolitana', 'tomato paste sauce or napolitana', 'marinara sauce', 'marinara sauce']",tomato,100.0,0.028558874502778053,"[0, 1, 0, 1, 0, 0]",19.0
4763,1430985,What base is this player standing on?,143098,other,four,"['home', 'home', 'home', 'home', 'home', 'home', 'home plate', 'home plate', 'home plate', 'home plate']",home,100.0,0.016827767714858055,"[0, 1, 0, 0, 0, 0]",18.0
4764,1923325,What kind of train is this?,192332,other,one,"['bullet', 'bullet', 'bullet', 'bullet', 'bullet', 'bullet', 'high speed', 'high speed', 'passenger', 'passenger']",bullet train,0.0,0.018313558772206306,"[1, 0, 1, 1, 0, 0]",19.0
4765,4430385,Who collects tickets on this ride?,443038,other,one,"['conductor', 'conductor', 'conductor', 'conductor', 'ticket inspector', 'ticket inspector', 'ticket taker', 'ticket taker', 'worker', 'worker']",conductor,100.0,0.02213623933494091,"[1, 1, 0, 1, 0, 0]",10.0
4766,1143755,Can you guess the place where this sport is played?,114375,other,four,"['ocean', 'ocean', 'ocean', 'ocean', 'ocean', 'ocean', 'ocean', 'ocean', 'hawaii', 'hawaii']",beach,0.0,0.018421409651637077,"[1, 0, 1, 0, 1, 0]",29.0
4767,3680965,What kind of fruit is these?,368096,other,five,"['citrus', 'citrus', 'citrus', 'citrus', 'citrus', 'citrus', 'apple', 'apple', 'orange', 'orange']",lime,0.0,0.02555014379322529,"[0, 1, 0, 1, 0, 0]",10.0
4768,5149905,What is that blue table made out of?,514990,other,five,"['marble', 'marble', 'marble', 'marble', 'plastic', 'plastic', 'metal', 'metal', 'formica', 'formica']",plastic,60.0,0.01960252784192562,"[0, 0, 1, 1, 0, 0]",12.0
4769,283435,How is this made?,28343,other,five,"['fried', 'fried', 'fried', 'fried', 'oven', 'oven', 'oven', 'oven', 'deep fried', 'deep fried']",bake,0.0,0.023411240428686142,"[0, 1, 0, 1, 0, 0]",7.0
4770,4038205,What is that plane doing?,403820,other,one,"['flying', 'flying', 'flying', 'flying', 'flying', 'flying', 'flying', 'flying', 'flying', 'flying']",fly,0.0,0.019881712272763252,"[1, 0, 1, 0, 1, 0]",2.0
