,ques_id,question,image_id,answer_type,question_type,gt_answer,pred,acc
4696,3334805,What musician sang about this food item in paradise in 1978?,333480,other,five,"['jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffet', 'jimmy buffett', 'jimmy buffett']",bob marley,0.0
4697,4009815,What sport are the women playing?,400981,other,four,"['tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis']",tennis,100.0
4698,923385,What company makes this car?,92338,other,two,"['ford', 'ford', 'ford', 'ford', 'vw', 'vw', 'volkswagen', 'volkswagen', 'audi', 'audi']",toyota,0.0
4699,4803455,What is the average life expectancy of the animal shown?,480345,other,eight,"['25 years', '25 years', '25 years', '25 years', '20 25 years', '20 25 years', '25', '25', 'twentyfive', 'twentyfive']",20 years,0.0
4700,1550515,What effect on the ocean does this planetary body cause?,155051,other,other,"['tide', 'tide', 'tide', 'tide', 'relection', 'relection', 'tidal', 'tidal', 'high tide low tide', 'high tide low tide']",tide,100.0
4701,1884215,What is the name for this type of toilet?,188421,other,seven,"['bidet', 'bidet', 'bidet', 'bidet', 'wall', 'wall', 'wall mounted', 'wall mounted', 'mounted', 'mounted']",bidet,100.0
4702,3642055,Where would you find these?,364205,other,nine,"['bedroom', 'bedroom', 'bedroom', 'bedroom', 'store', 'store', ""in teenage boy's room"", ""in teenage boy's room"", 'computer store', 'computer store']",computer store,60.0
4703,2168635,Which athlete of this sport has a video game named after him?,216863,other,four,"['tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony hawk', 'tony hawks', 'tony hawks', 'mike vallely', 'mike vallely']",tony hawk,100.0
4704,4348675,Who rides this type of vehicle?,434867,other,one,"['tourists', 'tourists', 'tourists', 'tourists', 'passengers', 'passengers', 'people', 'people', 'passenger', 'passenger']",people,60.0
4705,3329685,Where can i get the same cake topper?,332968,other,five,"['bakery', 'bakery', 'bakery', 'bakery', 'bakery', 'bakery', 'online', 'online', 'online', 'online']",walmart,0.0
4706,1493755,What protective gear might one need for this activity?,149375,other,four,"['pads', 'pads', 'pads', 'pads', 'kneepads', 'kneepads', 'helmet', 'helmet', 'knee pads', 'knee pads']",helmet,60.0
4707,3964615,What is the architectural style of this window?,396461,other,other,"['modern', 'modern', 'modern', 'modern', 'victorian', 'victorian', 'colonial', 'colonial', 'open pane', 'open pane']",colonial,60.0
4708,4126045,What is this person wearing?,412604,other,three,"['robe', 'robe', 'robe', 'robe', 'robe', 'robe', 'robe', 'robe', 'glasses', 'glasses']",robe,100.0
4709,3664995,How is this prepared?,366499,other,five,"['baked', 'baked', 'baked', 'baked', 'baked', 'baked', 'in oven', 'in oven', 'in oven', 'in oven']",baked,100.0
4710,2951385,What is this skateboard move called?,295138,other,four,"['grind', 'grind', 'grind', 'grind', 'grind', 'grind', 'rock to fakie', 'rock to fakie', 'ollie', 'ollie']",jump,0.0
4711,1375015,What sport are these racers doing?,137501,other,four,"['skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'skiing', 'cross county skiing', 'cross county skiing']",skiing,0.0
4712,4021155,What is on this sandwich?,402115,other,five,"['cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'omelet', 'omelet']",cheese,100.0
4713,3522575,What is this sport called she is playing?,352257,other,four,"['tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis']",tennis,100.0
4714,2955895,Who is the official in this sport?,295589,other,four,"['umpire', 'umpire', 'umpire', 'umpire', 'umpire', 'umpire', 'umpire', 'umpire', 'baseball', 'baseball']",umpire,100.0
4715,3235285,In what country was this photo taken in?,323528,other,seven,"['london', 'london', 'london', 'london', 'london', 'london', 'belgium', 'belgium', 'england', 'england']",england,60.0
4716,3987535,What was the fastest pitch in history?,398753,other,other,"['105 mph', '105 mph', '105 mph', '105 mph', '105 mph', '105 mph', '150 mph', '150 mph', 'fastball', 'fastball']",105 mph,100.0
4717,886345,Electric or gas stove?,88634,other,other,"['electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'gas', 'gas', 'dunno', 'dunno']",electric,100.0
4718,5463785,How could the cat get here?,546378,other,eight,"['jump', 'jump', 'jump', 'jump', 'jump', 'jump', 'jump', 'jump', 'jumping', 'jumping']",climbed,0.0
4719,5440445,What do you need for camping?,544044,other,two,"['tent', 'tent', 'tent', 'tent', 'tent', 'tent', 'tent and sleeping bag', 'tent and sleeping bag', 'food water shelter fire starter', 'food water shelter fire starter']",tent,100.0
4720,1877455,When was the first airplane flight?,187745,other,one,"['1903', '1903', '1903', '1903', 'december 17 1903', 'december 17 1903', '1900', '1900', '1800', '1800']",1903,100.0
4721,3719485,What type of battery powers these devices?,371948,other,two,"['lithium', 'lithium', 'lithium', 'lithium', 'rechargeable', 'rechargeable', 'lithium ion', 'lithium ion', 'lithium battery', 'lithium battery']",lithium,100.0
4722,3661415,What room of the house is this?,366141,other,seven,"['living room', 'living room', 'living room', 'living room', 'living room', 'living room', 'living room', 'living room', 'livingroom', 'livingroom']",living room,0.0
4723,5420425,Where are cars of this brand made?,542042,other,one,"['germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'volkswagon', 'volkswagon', 'switzerland', 'switzerland']",germany,100.0
4724,1125735,How do we know that these are not polar bears?,112573,other,eight,"['color', 'color', 'color', 'color', 'their color', 'their color', 'they are not white', 'they are not white', 'they are brown', 'they are brown']",color,100.0
4725,1409635,What are these people waiting for?,140963,other,five,"['food', 'food', 'food', 'food', 'food', 'food', 'food', 'food', 'food', 'food']",food,100.0
4726,4589035,What is the man doing with his phone?,458903,other,nine,"['watching video', 'watching video', 'pictures', 'pictures', 'video taping', 'video taping', 'taking photos', 'taking photos', 'taking photo', 'taking photo']",taking picture,0.0
4727,3875395,Where could you buy this item?,387539,other,five,"['food truck', 'food truck', 'food truck', 'food truck', 'street', 'street', 'truck', 'truck', 'costco', 'costco']",hot dog stand,0.0
4728,168755,What do people do here?,16875,other,seven,"['sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleep', 'sleeping', 'sleeping']",sleep,100.0
4729,4210695,What hobby might this depict?,421069,other,three,"['coupon clipping', 'coupon clipping', 'coupon clipping', 'coupon clipping', 'scrapbooking', 'scrapbooking', 'scrapbooking', 'scrapbooking', 'couponing', 'couponing']",sewing,0.0
4730,2113265,How is the tobacco plant affiliated with this picture?,211326,other,five,"['pipe', 'pipe', 'pipe', 'pipe', 'smoke pipe', 'smoke pipe', 'there is tabaco pipe', 'there is tabaco pipe', 'redman', 'redman']",pipe,100.0
4731,1220475,What is used to make these bowls that color?,122047,other,five,"['paint', 'paint', 'paint', 'paint', 'dye', 'dye', 'porcelain', 'porcelain', 'titanium dioxide', 'titanium dioxide']",porcelain,60.0
4732,606105,What are these type of vehicles used for?,60610,other,one,"['public transportation', 'public transportation', 'public transportation', 'public transportation', 'touring', 'touring', 'passengers', 'passengers', 'transport', 'transport']",transportation,0.0
4733,3867395,How old is this picture?,386739,other,seven,"['very old', 'very old', 'very old', 'very old', '100 years', '100 years', '1940s', '1940s', '90 years', '90 years']",50 years,0.0
4734,59345,What long equiptment is used to play this sport?,5934,other,four,"['bat', 'bat', 'bat', 'bat', 'bat', 'bat', 'bat', 'bat', 'baseball bat', 'baseball bat']",bat,100.0
4735,4098555,What activity usually takes place in this room?,409855,other,other,"['cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking', 'cooking']",cook,100.0
4736,2218825,What color is the stop sign?,221882,other,six,"['red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red and white', 'red and white']",red,100.0
4737,607925,Why is allowing this pet behavior bad for the electronic?,60792,other,eight,"['attention', 'attention', 'hairs', 'hairs', 'shedding hair', 'shedding hair', 'hair gets into keyboard', 'hair gets into keyboard', 'hair', 'hair']",keyboard,0.0
4738,2794205,When was this sport invented?,279420,other,four,"['1850', '1850', '1850', '1850', '1850', '1850', '1700s', '1700s', '1930', '1930']",1865,0.0
4739,5678775,What are they cutting?,567877,other,five,"['cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake', 'cake']",cake,100.0
4740,3157905,What is the scientific name of the animal on the chair?,315790,other,other,"['cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'felis catus', 'felis catus', 'catos', 'catos']",feline,0.0
4741,3830265,What kind of coating was used on this bench?,383026,other,ten,"['paint', 'paint', 'paint', 'paint', 'paint', 'paint', 'protective', 'protective', 'polyurethane', 'polyurethane']",paint,100.0
4742,419905,What brand is the women's sweater in the middle?,41990,other,four,"['north face', 'north face', 'north face', 'north face', 'nike', 'nike', 'swiss', 'swiss', 'll bean', 'll bean']",north face,100.0
4743,5633815,What is the best climate for raising these animals?,563381,other,eight,"['warm', 'warm', 'warm', 'warm', 'temperate', 'temperate', 'temperate', 'temperate', ""where lot's of grass grows"", ""where lot's of grass grows""]",warm,100.0
4744,5489425,What is the term used to describe the picture style?,548942,other,seven,"['selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie', 'selfie']",selfie,100.0
4745,4222125,What sport are the items below the pictures used for?,422212,other,four,"['tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'tennis', 'raquetball', 'raquetball', 'tennis racketball', 'tennis racketball']",tennis,100.0
4746,1559746,What food does the animal eat?,155974,other,eight,"['tuna', 'tuna', 'tuna', 'tuna', 'fish', 'fish', 'cat food', 'cat food', 'meat', 'meat']",fish,60.0
4747,353135,When would someone sit here?,35313,other,seven,"['waiting', 'waiting', 'waiting', 'waiting', 'waiting for ride', 'waiting for ride', 'waiting for bus', 'waiting for bus', 'wait', 'wait']",day,0.0
4748,3304935,What restaurant is this?,330493,other,five,"['mcdonalds', 'mcdonalds', 'mcdonalds', 'mcdonalds', 'chipotle', 'chipotle', 'fast food', 'fast food', ""mcdonald's"", ""mcdonald's""]",mcdonald's,60.0
4749,5342745,Is this type of hot dog more famous in chicago or new york?,534274,other,five,"['chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago', 'chicago']",chicago,100.0
4750,4918815,What type of bus is parked here?,491881,other,one,"['school', 'school', 'school', 'school', 'school', 'school', 'school', 'school', 'school bus', 'school bus']",school bus,60.0
4751,3813185,What are the plates made of?,381318,other,five,"['paper', 'paper', 'paper', 'paper', 'paper', 'paper', 'paper', 'paper', 'cardboard', 'cardboard']",paper,100.0
4752,377055,What species of birds are in the tree?,37705,other,eight,"['cardinals', 'cardinals', 'cardinals', 'cardinals', 'robins', 'robins', 'robins', 'robins', 'american robin', 'american robin']",robins,0.0
4753,1102315,What season is this?,110231,other,ten,"['winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter', 'winter']",winter,100.0
4754,4674795,If the people in this picture licked their lips what would it taste like?,467479,other,other,"['salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt']",salt,100.0
4755,5496745,When was this object first created?,549674,other,other,"['1936', '1936', '1936', '1936', '1975', '1975', '1980s', '1980s', '1971', '1971']",1973,0.0
4756,3896445,What is the typical name for the numbered shirt the man is wearing?,389644,other,three,"['jersey', 'jersey', 'jersey', 'jersey', 'jersey', 'jersey', 'jersey', 'jersey', 'sports jersey', 'sports jersey']",jersey,100.0
4757,3245545,Where does this animal live?,324554,other,eight,"['lake', 'lake', 'lake', 'lake', 'north america', 'north america', 'by water', 'by water', 'near water', 'near water']",water,0.0
4758,2566015,What company is featured on this ad?,256601,other,seven,"['sunweb', 'sunweb', 'sunweb', 'sunweb', 'suneo', 'suneo', 'surrweb', 'surrweb', 'senweb', 'senweb']",simmons,0.0
4759,4071505,What color is the taxi?,407150,other,one,"['yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow', 'yellow']",yellow,100.0
4760,3837625,How tall is the tree that these fruit grow on?,383762,other,five,"['12 feet', '12 feet', '12 feet', '12 feet', '25 ft', '25 ft', '20 feet', '20 feet', '16 ft', '16 ft']",tall,0.0
4761,3732845,Where in the middle east is this?,373284,other,other,"['israel', 'israel', 'israel', 'israel', 'saudi arabia', 'saudi arabia', 'downtown', 'downtown', 'bahgdad', 'bahgdad']",iran,0.0
4762,3516675,What is the red sauce on the food item on the right?,351667,other,five,"['tomato', 'tomato', 'tomato', 'tomato', 'marinara', 'marinara', 'tomato paste sauce or napolitana', 'tomato paste sauce or napolitana', 'marinara sauce', 'marinara sauce']",tomato,100.0
4763,1430985,What base is this player standing on?,143098,other,four,"['home', 'home', 'home', 'home', 'home', 'home', 'home plate', 'home plate', 'home plate', 'home plate']",home,100.0
4764,1923325,What kind of train is this?,192332,other,one,"['bullet', 'bullet', 'bullet', 'bullet', 'bullet', 'bullet', 'high speed', 'high speed', 'passenger', 'passenger']",bullet train,0.0
4765,4430385,Who collects tickets on this ride?,443038,other,one,"['conductor', 'conductor', 'conductor', 'conductor', 'ticket inspector', 'ticket inspector', 'ticket taker', 'ticket taker', 'worker', 'worker']",conductor,100.0
4766,1143755,Can you guess the place where this sport is played?,114375,other,four,"['ocean', 'ocean', 'ocean', 'ocean', 'ocean', 'ocean', 'ocean', 'ocean', 'hawaii', 'hawaii']",hawaii,60.0
4767,3680965,What kind of fruit is these?,368096,other,five,"['citrus', 'citrus', 'citrus', 'citrus', 'citrus', 'citrus', 'apple', 'apple', 'orange', 'orange']",lime,0.0
4768,5149905,What is that blue table made out of?,514990,other,five,"['marble', 'marble', 'marble', 'marble', 'plastic', 'plastic', 'metal', 'metal', 'formica', 'formica']",plastic,60.0
4769,283435,How is this made?,28343,other,five,"['fried', 'fried', 'fried', 'fried', 'oven', 'oven', 'oven', 'oven', 'deep fried', 'deep fried']",bake,0.0
4770,4038205,What is that plane doing?,403820,other,one,"['flying', 'flying', 'flying', 'flying', 'flying', 'flying', 'flying', 'flying', 'flying', 'flying']",flying,0.0
4771,1392605,What fruit is pictured from south america?,139260,other,five,"['banana', 'banana', 'banana', 'banana', 'banana', 'banana', 'bannana', 'bannana', 'bannana', 'bannana']",banana,100.0
4772,1236395,What do you put in this machine to operate it?,123639,other,one,"['coins', 'coins', 'coins', 'coins', 'money quarters', 'money quarters', 'money', 'money', 'quarters', 'quarters']",coin,100.0
4773,945635,Where are these fruits grown?,94563,other,five,"['trees', 'trees', 'trees', 'trees', 'tree', 'tree', 'tree', 'tree', 'on tree', 'on tree']",orchard,0.0
4774,1090125,How many miles per gallon does that white car get?,109012,other,one,"['30', '30', '30', '30', 'twenty', 'twenty', 'more than truck', 'more than truck', '20', '20']",25,0.0
4775,386855,Where can you find these signs?,38685,other,one,"['japan', 'japan', 'japan', 'japan', 'china', 'china', 'china', 'china', 'street', 'street']",airport,0.0
4776,4208405,Is this baby messy or dirty?,420840,other,seven,"['messy', 'messy', 'messy', 'messy', 'messy', 'messy', 'messy', 'messy', 'dirty', 'dirty']",dirty,60.0
4777,3964965,What cities still have cable cars?,396496,other,one,"['san francisco', 'san francisco', 'san francisco', 'san francisco', 'san francisco', 'san francisco', 'athens', 'athens', 'san francisco and denver', 'san francisco and denver']",san francisco,100.0
4778,3295625,What is this plane doing?,329562,other,one,"['taxiing', 'taxiing', 'taxiing', 'taxiing', 'taxiing', 'taxiing', 'holding', 'holding', 'taking off', 'taking off']",landing,0.0
4779,1202345,What age group plays this sport the most?,120234,other,four,"['20', '20', '20', '20', 'young adult', 'young adult', '18 25', '18 25', '23', '23']",teenagers,0.0
4780,5556875,Who can use this transportation type?,555687,other,one,"['people', 'people', 'people', 'people', 'people', 'people', 'student', 'student', 'humans', 'humans']",anyone,0.0
4781,665085,What could be in there?,66508,other,six,"['water', 'water', 'water', 'water', 'leaves trash', 'leaves trash', 'rats', 'rats', 'it', 'it']",manhole,0.0
4782,5157165,What are these people drinking?,515716,other,other,"['wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'beer', 'beer']",wine,100.0
4783,781945,In what room would you find this piece of furniture?,78194,other,seven,"['living', 'living', 'living', 'living', 'den', 'den', 'livingroom', 'livingroom', 'living room', 'living room']",living room,0.0
4784,4688665,What's in the middle of that sweet?,468866,other,five,"['creme', 'creme', 'creme', 'creme', 'earth', 'earth', 'fruit', 'fruit', 'strawberry', 'strawberry']",cherry,0.0
4785,4029225,What kind of food is he selling?,402922,other,five,"['oranges', 'oranges', 'tomato', 'tomato', 'citrus', 'citrus', 'fruit', 'fruit', 'tomatoes', 'tomatoes']",fruit,60.0
4786,3363845,What is this plane about to do?,336384,other,one,"['take off', 'take off', 'take off', 'take off', 'take off', 'take off', 'fly', 'fly', 'depart', 'depart']",take off,100.0
4787,3296875,What is the type of dog on the woman's lap?,329687,other,eight,"['cocker spaniel', 'cocker spaniel', 'cocker spaniel', 'cocker spaniel', 'cocker spaniel', 'cocker spaniel', 'poodle', 'poodle', 'sharpa', 'sharpa']",poodle,60.0
4788,4568845,What is this bench made of?,456884,other,three,"['plastic', 'plastic', 'plastic', 'plastic', 'iron', 'iron', 'stone', 'stone', 'concrete', 'concrete']",concrete,60.0
4789,4742935,What food is displayed in the window?,474293,other,five,"['pastries', 'pastries', 'pastries', 'pastries', 'baked goods', 'baked goods', 'bread', 'bread', 'teddy bears', 'teddy bears']",bread,60.0
4790,4911065,What had caused the train to go brown?,491106,other,one,"['rust', 'rust', 'rust', 'rust', 'rust', 'rust', 'rust', 'rust', 'aging', 'aging']",rust,100.0
4791,4859855,Can you guess the material used to make this boy shirt shown in this picture?,485985,other,three,"['cotton', 'cotton', 'cotton', 'cotton', 'fleece', 'fleece', 'fleece', 'fleece', 'flanel', 'flanel']",wool,0.0
4792,5045165,This restricts an animals movement?,504516,other,eight,"['leash', 'leash', 'leash', 'leash', 'leash', 'leash', 'leash', 'leash', 'leash', 'leash']",no,0.0
4793,3264105,What do people do in this room?,326410,other,seven,"['watch tv', 'watch tv', 'watch tv', 'watch tv', 'watch tv', 'watch tv', 'watch tv', 'watch tv', 'videogames', 'videogames']",watch tv,100.0
4794,2590975,What is it he is trying to catch?,259097,other,four,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee']",frisbee,100.0
4795,133485,What airline is this?,13348,other,one,"['jal', 'jal', 'jal', 'jal', 'nippon', 'nippon', 'japan airline', 'japan airline', 'boeing', 'boeing']",jal,100.0
4796,365285,What war is this airplane associated with?,36528,other,one,"['world war 2', 'world war 2', 'world war 2', 'world war 2', 'world war 2', 'world war 2', 'wwi', 'wwi', 'second world war', 'second world war']",ww2,0.0
4797,5771615,Does the fireplace pictured use wood or gas?,577161,other,other,"['wood', 'wood', 'wood', 'wood', 'wood', 'wood', 'gas', 'gas', 'gas', 'gas']",gas,100.0
4798,2425235,What is the building made of?,242523,other,one,"['brick', 'brick', 'brick', 'brick', 'brick', 'brick', 'brick', 'brick', 'brick', 'brick']",brick,100.0
4799,5058915,What kind of cat is this?,505891,other,eight,"['tabby', 'tabby', 'tabby', 'tabby', 'calico', 'calico', 'calico', 'calico', 'calico cat', 'calico cat']",calico,100.0
4800,2644895,What type of flower could that be?,264489,other,eight,"['marigold', 'marigold', 'marigold', 'marigold', 'succalent', 'succalent', 'chrysanthemum', 'chrysanthemum', 'sun flower', 'sun flower']",daisy,0.0
4801,1838335,Who has the right of way here?,183833,other,one,"['pedestrian', 'pedestrian', 'pedestrian', 'pedestrian', 'pedestrians', 'pedestrians', 'pedestrians', 'pedestrians', 'people', 'people']",pedestrian,100.0
4802,2819765,What vegetable is this food made from?,281976,other,five,"['cucumber', 'cucumber', 'cucumber', 'cucumber', 'cucumber', 'cucumber', 'cucumber', 'cucumber', 'cucumber', 'cucumber']",pickle,0.0
4803,597435,Name the material used to prepare this board shown in this picture?,59743,other,four,"['wax', 'wax', 'wax', 'wax', 'wax', 'wax', 'fiberglass', 'fiberglass', 'fiber glass', 'fiber glass']",fiberglass,60.0
4804,908915,What kind of fruit is picture in this warehouse?,90891,other,five,"['bananas', 'bananas', 'bananas', 'bananas', 'bananas', 'bananas', 'banana', 'banana', 'bannanas', 'bannanas']",banana,100.0
4805,888465,What material is most common in the bathroom?,88846,other,seven,"['tile', 'tile', 'tile', 'tile', 'tile', 'tile', 'tile', 'tile', 'porcelain', 'porcelain']",tile,100.0
4806,2683965,What shape is the sign?,268396,other,other,"['octagon', 'octagon', 'octagon', 'octagon', 'octagon', 'octagon', 'octagon', 'octagon', 'octogon', 'octogon']",octagon,100.0
4807,4490315,How many people can this type of vehicle carry?,449031,other,one,"['50', '50', '50', '50', '50ish', '50ish', '60', '60', '100', '100']",40,0.0
4808,3677715,What official public servants are known to favor these confections?,367771,other,five,"['police', 'police', 'police', 'police', 'police', 'police', 'police officers', 'police officers', 'cops', 'cops']",police,100.0
4809,3358335,Where is this clock located?,335833,other,other,"['england', 'england', 'england', 'england', 'sweden', 'sweden', 'london', 'london', 'seattle', 'seattle']",tower,0.0
4810,51055,Who invented the first board like this?,5105,other,four,"['laird hamilton', 'laird hamilton', 'laird hamilton', 'laird hamilton', 'duke kahanamoku', 'duke kahanamoku', 'hawaiian', 'hawaiian', 'james paddle', 'james paddle']",shaper,0.0
4811,1699365,How high can one of these fly?,169936,other,ten,"['20000 ft', '20000 ft', '20000 ft', '20000 ft', '51000 feet', '51000 feet', '40000 feet', '40000 feet', 'jet fuel', 'jet fuel']",50000 feet,0.0
4812,2649925,What vitamin do these fruit give?,264992,other,five,"['c', 'c', 'c', 'c', 'vitamin c', 'vitamin c', 'vitamin c', 'vitamin c', 'b', 'b']",vitamin c,100.0
4813,2241185,What type of natural disaster is most likely to happen to this scene?,224118,other,other,"['forest fire', 'forest fire', 'forest fire', 'forest fire', 'wedding engagement', 'wedding engagement', 'wildfire', 'wildfire', 'fire', 'fire']",earthquake,0.0
4814,2256035,What spices typically go on this side item?,225603,other,five,"['salt', 'salt', 'salt', 'salt', 'salt', 'salt', 'salt and pepper', 'salt and pepper', 'ketchup', 'ketchup']",pepper,0.0
4815,241125,What is the main rival of the drink on the table?,24112,other,five,"['pepsi', 'pepsi', 'pepsi', 'pepsi', 'pepsi', 'pepsi', 'pepsi', 'pepsi', 'pepsi', 'pepsi']",coke,0.0
4816,4372845,What is the writing on the train usually called?,437284,other,six,"['graffiti', 'graffiti', 'graffiti', 'graffiti', 'graffiti', 'graffiti', 'graffiti', 'graffiti', 'grafitti', 'grafitti']",graffiti,100.0
4817,3793765,What types of crop could be this green?,379376,other,one,"['corn', 'corn', 'corn', 'corn', 'corn', 'corn', 'corn', 'corn', 'corn', 'corn']",corn,100.0
4818,2407835,When do i eat these?,240783,other,five,"['breakfast', 'breakfast', 'breakfast', 'breakfast', 'breakfast', 'breakfast', 'in morning during breakfast', 'in morning during breakfast', 'coffeeshop', 'coffeeshop']",breakfast,100.0
4819,1592625,What is in the barrels?,159262,other,one,"['oil', 'oil', 'oil', 'oil', 'toxic waste', 'toxic waste', 'chemicals', 'chemicals', 'water', 'water']",gasoline,0.0
4820,5122405,What year was this type of lighting source invented?,512240,other,other,"['1879', '1879', '1879', '1879', '1879', '1879', '1802', '1802', '1940', '1940']",1879,100.0
4821,4396515,When would you want this drink?,439651,other,nine,"['morning', 'morning', 'morning', 'morning', 'morning', 'morning', 'breakfast', 'breakfast', 'breakfast', 'breakfast']",morning,0.0
4822,3740515,Can you guess the place name where this sport is played?,374051,other,four,"['wimbledon', 'wimbledon', 'wimbledon', 'wimbledon', 'wimbelton', 'wimbelton', 'tennis court', 'tennis court', 'court', 'court']",wimbledon,100.0
4823,3853775,What type of drink is in the bottle?,385377,other,five,"['wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine', 'wine']",wine,100.0
4824,23885,What is the purpose of this room?,2388,other,other,"['bathe', 'bathe', 'elimination and washing', 'elimination and washing', 'hygiene', 'hygiene', 'bathing', 'bathing', 'bathroom', 'bathroom']",bathroom,60.0
4825,3381055,What makes the sky that color?,338105,other,one,"['sunset', 'sunset', 'sunset', 'sunset', 'sun', 'sun', 'temperature', 'temperature', 'smog', 'smog']",sunset,100.0
4826,3903225,What kind of cat is this?,390322,other,eight,"['house cat', 'house cat', 'house cat', 'house cat', 'tabby', 'tabby', 'housecat', 'housecat', 'wild', 'wild']",tabby,60.0
4827,4594495,Which objects shown are typically associated with small children?,459449,other,three,"['teddy bear', 'teddy bear', 'teddy bear', 'teddy bear', 'toys', 'toys', 'teddy bears', 'teddy bears', 'stuffed bears', 'stuffed bears']",teddy bear,100.0
4828,1533435,Why is the rope here?,153343,other,three,"['protect', 'protect', 'protect', 'protect', 'as barricade', 'as barricade', 'barricade', 'barricade', 'to act as barrier', 'to act as barrier']",safety,0.0
4829,931405,Is the stove electric or gas?,93140,other,seven,"['electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electric', 'electric']",electric,100.0
4830,468595,Which league are these baseball players in?,46859,other,four,"['little league', 'little league', 'little league', 'little league', 'little', 'little', 'little', 'little', 'amatuer league', 'amatuer league']",little league,100.0
4831,2369965,What sport is commonly paired with this food?,236996,other,five,"['baseball', 'baseball', 'baseball', 'baseball', 'baseball', 'baseball', 'baseball', 'baseball', 'hot dog eating', 'hot dog eating']",baseball,100.0
4832,3024985,What is the game they are playing?,302498,other,four,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'bad mitten', 'bad mitten', 'rounders', 'rounders', 'cricket', 'cricket']",frisbee,100.0
4833,995535,What is this vehicle used for?,99553,other,one,"['dumping', 'dumping', 'hauling', 'hauling', 'dump', 'dump', 'hauling equipment', 'hauling equipment', 'transport lumber', 'transport lumber']",transport,0.0
4834,366785,What time of day is it?,36678,other,ten,"['evening', 'evening', 'evening', 'evening', 'dusk', 'dusk', 'dusk', 'dusk', 'afternoon', 'afternoon']",evening,0.0
4835,1833875,What activity is this person participating in?,183387,other,four,"['parasailing', 'parasailing', 'parasailing', 'parasailing', 'parasailing', 'parasailing', 'wind sailing', 'wind sailing', 'parsailing', 'parsailing']",parasailing,100.0
4836,1892265,Where can't i park?,189226,other,three,"['hydrant', 'hydrant', 'hydrant', 'hydrant', 'near hydrant', 'near hydrant', 'fire lane', 'fire lane', ""there's fire hydrant there"", ""there's fire hydrant there""]",fire hydrant,0.0
4837,4344865,Who makes the shoes the tennis player is wearing?,434486,other,four,"['nike', 'nike', 'nike', 'nike', 'nike', 'nike', 'adidas', 'adidas', 'reebok', 'reebok']",nike,100.0
4838,376755,What country is this?,37675,other,eight,"['england', 'england', 'england', 'england', 'sweden', 'sweden', 'ireland', 'ireland', 'austria', 'austria']",england,100.0
4839,1380835,What is the job of the dog in this photo?,138083,other,eight,"['herding', 'herding', 'herding', 'herding', 'sheep herding', 'sheep herding', 'herder', 'herder', 'hearder', 'hearder']",herd,100.0
4840,5178895,Is this activity healthy or unhealthy?,517889,other,four,"['healthy', 'healthy', 'healthy', 'healthy', 'healthy', 'healthy', 'healthy', 'healthy', 'healthy', 'healthy']",healthy,100.0
4841,40115,Kids have these on their birthday?,4011,other,eight,"['cakes', 'cakes', 'cakes', 'cakes', 'birthday cake', 'birthday cake', 'birthday cake', 'birthday cake', 'cake', 'cake']",no,0.0
4842,4825895,Who does this belong to?,482589,other,eight,"['cat', 'cat', 'cat', 'cat', 'person', 'person', 'person', 'person', 'human', 'human']",cat,100.0
4843,937255,If he misses what is it called?,93725,other,four,"['strike', 'strike', 'strike', 'strike', 'strike', 'strike', 'strike', 'strike', 'miss', 'miss']",strike,100.0
